0,1,2,3,4,5
0.007304390969989762,-0.03566834459973628,-0.02998350156107072,0.03572603427371508,0.0,4.999999976042192
0.006591024077995038,-0.23034778111457355,-0.02926898087559641,0.3188001060562066,1.0,4.999999974911878
0.0019840684557035663,-0.03482146406440986,-0.02289297875447228,0.017032396329304866,1.0,4.999999975695034
0.001287639174415369,0.1606211912800855,-0.022552330827886186,-0.2827847159797769,0.0,4.999999975872127
0.004500063000017079,-0.03417194744377583,-0.02820802514748172,0.002700867064841684,1.0,4.99999997703026
0.0038166240511415617,0.16134295323900194,-0.02815400780618488,-0.298746873999924,1.0,4.9999899211682095
0.007043483115921602,0.35685467325469944,-0.03412894528618336,-0.600174417540925,1.0,4.90751157994889
0.01418057658101559,0.5524370494574805,-0.04613243363700186,-0.9034091020155379,1.0,4.877694695354765
0.0252293175701652,0.7481524938490457,-0.06420061567731263,-1.2102280578093705,1.0,4.373455331158188
0.04019236744714612,0.9440419758121572,-0.08840517683350002,-1.5223189551133385,1.0,2.6800805629545716
0.05907320696338926,1.1401137386077185,-0.1188515559357668,-1.841235331844036,1.0,2.642804058201991
0.08187548173554363,1.3363301630682969,-0.1556762625726475,-2.1683437961161074,0.0,2.3227405909823906
0.10860208499690956,1.1430337399944868,-0.19904313849496968,-1.9274896664202408,0.0,1.9654006190102093
0.13146275979679928,0.9505255900056356,-0.2375929318233745,-1.702561743807541,0.0,0.0
0.13146275979679928,0.9505255900056356,-0.2375929318233745,-1.702561743807541,1.0,0.0
-0.03227589965504616,-0.02146266999035244,-0.04701478876541853,0.016772463656263892,1.0,4.999999539701075
-0.032705153054853206,0.17430089738489427,-0.04667933949229325,-0.2903656680833724,0.0,4.999999970684842
-0.02921913510715532,-0.02012543801666708,-0.052486652853960696,-0.012762585247613478,0.0,4.9999999706516896
-0.029621643867488664,-0.214456907576612,-0.052741904558912964,0.2629092040404841,0.0,4.999999974428107
-0.0339107820190209,-0.4087879022582968,-0.04748372047810328,0.5385014288796265,0.0,4.999999867039424
-0.042086540064186835,-0.6032112676702203,-0.03671369190051075,0.8158527950669434,0.0,4.99989402924809
-0.05415076541759125,-0.7978118155125441,-0.02039663599917188,1.0967655123143,1.0,4.999992547933225
-0.07010700172784212,-0.60242730954974,0.0015386742471141213,0.7977535193530696,0.0,4.9997843390852745
-0.08215554791883692,-0.7975703384249325,0.017493744634175513,1.0909200862125399,1.0,4.999939702182369
-0.09810695468733556,-0.60268327489372,0.039312146358426316,0.8037771195005827,1.0,4.99997072283505
-0.11016062018520996,-0.4081217545616581,0.05538768874843796,0.5237151173121642,0.0,4.999525552062641
-0.11832305527644313,-0.6039776898049234,0.06586199109468124,0.8333241565998116,0.0,4.97272418290666
-0.1304026090725416,-0.7999347735591956,0.08252847422667747,1.1459719246971107,1.0,4.941947389698196
-0.1464013045437255,-0.6059818568556605,0.10544791272061968,0.8802685780518149,1.0,4.969093174209597
-0.1585209416808387,-0.4124383146075107,0.12305328428165598,0.6225100813354276,1.0,4.986324729142037
-0.1667697079729889,-0.21922995022966205,0.13550348590836453,0.3709753879308853,1.0,4.99999993452751
-0.17115430697758213,-0.026267141955677583,0.14292299366698225,0.12390060732968952,0.0,4.984501370601384
-0.17167964981669567,-0.2231166608318828,0.14540100581357604,0.4580406859467999,1.0,4.9999999511862
-0.17614198303333334,-0.0303172024323114,0.15456181953251202,0.21449059113576416,0.0,4.732475810329493
-0.17674832708197954,-0.22727220719269925,0.1588516313552273,0.551661735858966,1.0,4.8974358510484635
-0.1812937712258336,-0.03469591101479064,0.16988486607240666,0.3129404277185289,0.0,4.406899027292268
-0.1819876894461294,-0.2317792922089905,0.1761436746267772,0.6540160005003475,1.0,3.879271789926141
-0.1866232752903092,-0.03949048958206211,0.18922399463678416,0.4215646530115603,1.0,4.230769198212636
-0.18741308508195045,0.15251756905050412,0.19765528769701532,0.1939938967876428,0.0,3.5935415028845235
-0.1843627337009404,-0.044801832905685984,0.20153516563276824,0.5419432184221786,1.0,3.240631341738602
-0.18525877035905408,0.14700244236656854,0.21237403000121186,0.3189109150291426,0.0,0.0
-0.18525877035905408,0.14700244236656854,0.21237403000121186,0.3189109150291426,1.0,0.0
-0.01772783543624137,0.017643388139344088,0.00452728888936562,0.0443816027063426,1.0,4.999996531312433
-0.017374967673454485,0.2127001284671185,0.005414920943492472,-0.24686949094117555,0.0,4.999994559433082
-0.013120965104112115,0.017501261622758998,0.00047753112466896076,0.04751649568990229,0.0,4.999980639910751
-0.012770939871656934,-0.17762753378315205,0.0014278610384670064,0.34035004957179754,1.0,4.999989527024589
-0.016323490547319974,0.017474072108768973,0.008234862029902958,0.04811773006451503,0.0,4.999980774803278
-0.0159740091051446,-0.17776498640379004,0.009197216631193258,0.3433874101604937,1.0,4.999983379803967
-0.0195293088332204,0.017224921889984618,0.01606496483440313,0.053618861672125706,1.0,4.999994693954123
-0.01918481039542071,0.21211288272801407,0.017137342067845646,-0.2339524609248745,1.0,4.999996621266747
-0.014942552740860425,0.4069858352763653,0.012458292849348157,-0.5211808348874716,1.0,4.933254633353892
-0.0068028360353331215,0.6019302224259382,0.0020346761515987253,-0.809912079703837,1.0,4.886009857786748
0.005235768413185644,0.7970242365022211,-0.014163565442478016,-1.1019543006893335,0.0,4.911087144849017
0.021176253143230062,0.6020914666905908,-0.03620265145626469,-0.8137484230972577,1.0,4.944746782472169
0.03321808247704188,0.7976900305951768,-0.05247761991820985,-1.1175952763651429,0.0,4.975961331322525
0.04917188308894542,0.6032945224383092,-0.07482952544551269,-0.8418247712656803,1.0,4.88486455288653
0.061237773537711614,0.7993537703810802,-0.0916660208708263,-1.1570700131788565,1.0,3.998495879739435
0.07722484894533321,0.9955431466097638,-0.11480742113440345,-1.4770306429555533,1.0,2.6800805629545716
0.0971357118775285,1.1918648425094325,-0.14434803399351448,-1.8032538496264976,1.0,2.2750958528059195
0.12097300872771714,1.3882746013240972,-0.18041311098604448,-2.137095564867636,0.0,2.32274058532308
0.1487385007541991,1.1953392662716935,-0.22315502228339715,-1.905143856846908,0.0,0.0
0.1487385007541991,1.1953392662716935,-0.22315502228339715,-1.905143856846908,1.0,0.0
0.01049390942339383,-0.02189923122331865,0.012555185909745692,-0.027350742598952496,1.0,4.999997406519152
0.010055924798927456,0.17304044000574093,0.012008171057766642,-0.3160460754142888,0.0,4.9999999701773215
0.013516733599042277,-0.022250478846464226,0.0056872495494808654,-0.01960049958789889,0.0,4.999996399136863
0.01307172402211299,-0.217453527676186,0.005295239557722888,0.27487138066954353,1.0,4.999997755091132
0.00872265346858927,-0.02240752637064305,0.01079266717111376,-0.016136726390377158,1.0,4.99999743580929
0.008274502941176409,0.17255799533240973,0.010469932643306215,-0.3053949941304737,0.0,4.999999941507132
0.011725662847824605,-0.02271158022652528,0.004362032760696742,-0.009428580699102462,1.0,4.999999972049426
0.0112714312432941,0.17234754266348895,0.004173461146714692,-0.3007320478830857,0.0,4.999999972921257
0.014718382096563875,-0.022833644410181875,-0.0018411798109470227,-0.006735822970601213,1.0,4.999999974136282
0.014261709208360241,0.17231466347562224,-0.0019758962703590463,-0.2999990952017886,0.0,4.999999973700447
0.017708002477872686,-0.02277906833325649,-0.007975878174394817,-0.00793998187251943,0.0,4.999999971412858
0.017252421111207557,-0.21778573144533306,-0.008134677811845206,0.2822158255653829,0.0,4.999988869535833
0.012896706482300895,-0.4127907125318645,-0.002490361300537547,0.5723220503022892,0.0,4.999992547933225
0.004640892231663607,-0.6078776557713864,0.008956079705508237,0.8642193922642882,0.0,4.991954176144996
-0.007516660883764122,-0.8031203717008604,0.026240467550794004,1.1597047729566092,1.0,4.999525552062641
-0.02357906831778133,-0.6083499587573042,0.04943456300992618,0.8753635435677469,1.0,4.999909863321837
-0.035746067492927414,-0.413933612037048,0.06694183388128112,0.5986231261365724,0.0,4.98027232696907
-0.044024739733668376,-0.6099251871652597,0.07891429640401257,0.9116182287675164,0.0,4.662123943463195
-0.05622324347697357,-0.8060211071489071,0.09714666097936288,1.2280234286865084,0.0,3.8683719463542148
-0.07234366561995173,-1.0022497518700375,0.12170712955309307,1.5494947761313609,1.0,4.1936594733897685
-0.09238866065735248,-0.8087803516387627,0.1526970250757203,1.2971309904760873,1.0,3.638195218299265
-0.10856426769012772,-0.6158912701574699,0.17863964488524206,1.055882597728353,0.0,2.345607130910096
-0.12088209309327712,-0.8128726572993024,0.1997572968398091,1.3988937953517873,1.0,2.345607130910096
-0.13713954623926314,-0.6207147004132638,0.22773517274684485,1.1747273678908738,0.0,0.0
-0.13713954623926314,-0.6207147004132638,0.22773517274684485,1.1747273678908738,1.0,0.0
0.014542091636628063,0.0256086523470586,-0.030772171022063918,-0.04776652909478089,0.0,4.999999980394378
0.015054264683569237,-0.16905884421021786,-0.031727501603959526,0.2350508842527139,0.0,4.999999975399375
0.01167308779936488,-0.3637134590888076,-0.027026483918905247,0.5175595387919334,1.0,4.999999977293903
0.0043988186175887255,-0.16822160509254486,-0.01667529314306658,0.21648402723762766,0.0,4.999999970180836
0.0010343865157378296,-0.3631012502303754,-0.012345612598314027,0.5038605449381233,1.0,4.999999973962859
-0.00622763848886968,-0.1678074984295225,-0.0022684016995515605,0.20731272319780047,1.0,4.999999974984169
-0.00958378845746013,0.02734681628611274,0.0018778527644044488,-0.08608490525739271,1.0,4.999999975811502
-0.009036852131737877,0.2224417996496592,0.00015615465925659456,-0.3781747759374872,1.0,4.999999978495745
-0.00458801613874469,0.4175615328226807,-0.007407340859493149,-0.6708084626589943,1.0,4.905272195628776
0.0037632145177089226,0.6127856766381954,-0.02082351011267304,-0.9658143829455881,1.0,4.9335509109927855
0.016018928050472832,0.8081810335104288,-0.04013979777158479,-1.2649655447973245,0.0,4.92601077511924
0.032182548720681416,0.6135944098427871,-0.06543910866753128,-0.9851186484979608,1.0,4.717558563470271
0.04445443691753715,0.8095289578374436,-0.0851414816374905,-1.297616780221228,1.0,3.9984958797394348
0.060645016074286025,1.0056226126955492,-0.11109381724191504,-1.6156931475561522,0.0,3.7103407900652705
0.080757468328197,0.8119726406662455,-0.1434076801930381,-1.3596032836244318,1.0,2.322740592486589
0.0969969211415219,1.0085716227181547,-0.17059974586552673,-1.6934920354841254,0.0,2.000277562503155
0.117168353595885,0.8157807010686462,-0.20446958657520925,-1.4584171212672201,0.0,2.163277755785478
0.13348396761725792,0.6236682953073736,-0.2336379290005537,-1.2359474646528728,0.0,0.0
0.13348396761725792,0.6236682953073736,-0.2336379290005537,-1.2359474646528728,1.0,0.0
0.041390369201990254,-0.04394661909601112,0.026566151853987863,-0.0010030997256669436,1.0,4.99998425610808
0.04051143682007003,0.1507844601479153,0.026546089859474525,-0.2851871195768709,0.0,4.999980226796875
0.043527126023028335,-0.044705838178991215,0.020842347467937103,0.015748647033759222,1.0,4.999991579280175
0.04263300925944851,0.15011110339683756,0.02115732040861229,-0.2702860892444752,0.0,4.999983821958364
0.04563523132738526,-0.04530627672727325,0.015751598623722787,0.02899416520041732,0.0,4.999980613240827
0.0447291057928398,-0.2406505325363782,0.01633148192773113,0.326604977596493,1.0,4.999970723080604
0.03991609514211224,-0.04576486052748111,0.022863581479660992,0.03911669550318686,1.0,4.99998307690676
0.039000797931562615,0.14902189266068205,0.023645915389724728,-0.2462657626617744,0.0,4.999977449867847
0.04198123578477626,-0.046429655449876095,0.01872060013648924,0.053780852612927976,1.0,4.999987982652833
0.04105264267577873,0.14841893450273458,0.0197962171887478,-0.2329372837423152,0.0,4.999979480941072
0.04402102136583343,-0.04698019908471657,0.015137471513901497,0.0659236949797411,1.0,4.999988574229258
0.043081417384139085,0.14792148840039876,0.016455945413496317,-0.22194509494972306,0.0,4.999975004640776
0.04603984715214707,-0.04743176127039617,0.012017043514501856,0.07588293407819335,1.0,4.999986449113345
0.045091211926739136,0.14751587223584073,0.013534702196065724,-0.2129844764811027,0.0,4.999970342907924
0.04804152937145596,-0.04779694592663747,0.00927501266644367,0.08393699788119086,1.0,4.999987198782349
0.04708559045292321,0.14719083208814035,0.010953752624067488,-0.205805274110252,0.0,4.999969530639213
0.05002940709468602,-0.04808603243941745,0.006837647141862448,0.09031278905229896,1.0,4.999987935603946
0.04906768644589767,0.14693724721942605,0.008643902922908427,-0.20020503936360207,0.0,4.9999706518471
0.052006431390286184,-0.048307258636946376,0.004639802135636384,0.09519205423076747,1.0,4.9999836535021736
0.051040286217547255,0.146747885753972,0.006543643220251734,-0.1960234161019055,0.0,4.9999716813256585
0.0539752439326267,-0.0484670512777389,0.002623174898213624,0.09871653762498443,1.0,4.9999836535021736
0.05300590290707192,0.14661720666374484,0.004597505650713313,-0.19313762996430806,0.0,4.999971939736461
0.05593824704034681,-0.04857020939489951,0.0007347530514271532,0.100992061762883,1.0,4.999989164384638
0.05496684285244882,0.14654120399834564,0.002754594286684813,-0.19145896194937007,0.0,4.999982291126105
0.057897666932415735,-0.048620045069481366,-0.0010745849523025892,0.1020916507173113,1.0,4.999989164387263
0.056925266031026114,0.1465172898443758,0.0009672480620436367,-0.19093011057005188,0.0,4.999981254666439
0.05985561182791362,-0.04861848536057509,-0.002851354149357401,0.1020577862010753,0.0,4.999964898535714
0.058883242120702124,-0.2436994571329981,-0.0008101984253358947,0.3938397573380444,1.0,4.999970470302055
0.05400925297804216,-0.04856601846446759,0.007066596721424992,0.10090149709159096,1.0,4.999976231322646
0.05303793260875282,0.14645394840720505,0.009084626663256812,-0.18954358709821006,1.0,4.999987675015133
0.05596701157689691,0.3414447608898773,0.005293754921292609,-0.4793468928958337,0.0,4.999994813800256
0.06279590679469446,0.14624847783865727,-0.004293182936624064,-0.18500021424399304,1.0,4.99999838445292
0.0657208763514676,0.3414315922470888,-0.007993187221503925,-0.4790343796403833,0.0,4.999999969553752
0.07254950819640937,0.14642339231021126,-0.01757387481431159,-0.1888813961623701,0.0,4.999999970024255
0.0754779760426136,-0.04844278420388007,-0.02135150273755899,0.0982062795103853,1.0,4.999999969553756
0.07450912035853599,0.1469785670788983,-0.019387377147351285,-0.20113579731679565,0.0,4.999999970024388
0.07744869170011395,-0.047860817657678384,-0.0234100930936872,0.08536882392330812,0.0,4.999999953056184
0.07649147534696038,-0.24263951377855586,-0.02170271661522104,0.37057487423327856,1.0,4.999999970033972
0.07163868507138926,-0.04721605300478205,-0.014291219130555463,0.07112861704839224,1.0,4.999999969780799
0.07069436401129363,0.14810783798535124,-0.012868646789587618,-0.2260287757905644,0.0,4.9999999700244535
0.07365652077100067,-0.04682785782568785,-0.01738922230539891,0.06256727920967636,1.0,4.999999969778952
0.0727199636144869,0.14853904140848365,-0.016137876721205386,-0.2355509374433856,0.0,4.999999970024255
0.07569074444265657,-0.04634866929976058,-0.02084889547007309,0.05199823351325605,1.0,4.9999999716138195
0.07476377105666138,0.14906592958288087,-0.01980893079980797,-0.2471890917405447,0.0,4.999999973217634
0.077745089648319,-0.04576759438930361,-0.024752712634618864,0.03918041271087597,1.0,4.9999999744998265
0.07682973776053292,0.1497004035738323,-0.023969104380401344,-0.26120832126763543,0.0,4.999999974535729
0.07982374583200957,-0.045071336397280254,-0.02919327080575405,0.02381912586540158,1.0,4.999999975669812
0.07892231910406397,0.15045684547127455,-0.028716888288446023,-0.2779297796293419,0.0,4.999999977436908
0.08193145601348946,-0.044243908562466884,-0.03427548388103286,0.005559333498163399,1.0,4.999999977592482
0.08104657784224012,0.15135241012620007,-0.0341642972110696,-0.2977378394869313,0.0,4.999999979585538
0.08407362604476412,-0.043266295482430016,-0.040119054000808216,-0.016022483145698374,1.0,4.999999547721335
0.08320830013511551,0.15240736211049513,-0.04043950366372219,-0.32108863104840196,0.0,4.99999998182112
0.08625644737732542,-0.042116061977121394,-0.04686127628469023,-0.04142802215073516,1.0,4.999997746415459
0.08541412613778299,0.1536454544141631,-0.04768983672770493,-0.34852011293739443,0.0,4.999999553582204
0.08848703522606625,-0.04076691220525122,-0.05466023898645282,-0.07124861515536507,1.0,4.9999949876403225
0.08767169698196123,0.15509434015242046,-0.05608521128956012,-0.3806638250614979,0.0,4.999998977449414
0.09077358378500963,-0.03918820774105894,-0.06369848779079007,-0.10617863627777653,1.0,4.999987186886277
0.08998981963018846,0.1567859996353694,-0.06582206051634562,-0.4182584689576986,0.0,4.999999116816062
0.09312553962289584,-0.03734446356121138,-0.0741872298954996,-0.14703107062236614,1.0,4.999908040394616
0.09237865035167164,0.15875715043518446,-0.07712785130794693,-0.46216543686048,0.0,4.999961950817147
0.09555379336037532,-0.035194858074786534,-0.08637116004515652,-0.1947554309831941,1.0,4.999812972008519
0.09484989619887957,0.16104958429935584,-0.0902662686648204,-0.5133863534504686,0.0,4.9998217879293705
0.0980708878848667,-0.03269282149111993,-0.10053399573382978,-0.25045815949041594,0.0,4.999845247971917
0.09741703145504432,-0.2262461463200116,-0.1055431589236381,0.008898637536190357,1.0,4.999801135484015
0.09289210852864407,-0.02978131540791157,-0.1053651861729143,-0.3151308751240017,0.0,4.999796987209039
0.09229648222048584,-0.2232569392215933,-0.11166780367539432,-0.05744697761040685,1.0,4.9997432817196845
0.08783134343605398,-0.02672572152102004,-0.11281674322760248,-0.3831698456501728,0.0,4.99978875181893
0.08729682900563357,-0.22008022825387089,-0.12048014014060593,-0.1280796441613048,1.0,4.957554366113931
0.08289522444055615,-0.023456837663773628,-0.12304173302383202,-0.4562122891671072,0.0,4.999764441420312
0.08242608768728067,-0.21664394188610966,-0.13216597880717418,-0.20470546362264108,1.0,4.794224793362919
0.07809320884955848,-0.019903920224157656,-0.136260088079627,-0.5359855499767012,0.0,4.6840895180526685
0.07769513044507532,-0.2128733336333347,-0.14697979907916106,-0.2891510099621192,1.0,4.269075424304311
0.07343766377240864,-0.015994624060075402,-0.1527628192784034,-0.624341569101599,0.0,4.133613637972704
0.07311777129120713,-0.20869104112474327,-0.1652496506604354,-0.3834008219251964,0.0,4.0005785206603885
0.06894395046871228,-0.4011285475089204,-0.17291766709893933,-0.14703941876318868,1.0,3.5827385429181846
0.06092137951853386,-0.20400646257826197,-0.1758584554742031,-0.4888978368570133,0.0,3.177303786338149
0.056841250266968624,-0.39626822063838574,-0.18563641221134336,-0.2563894671310757,1.0,2.6367375801521136
0.0489158858542009,-0.19904816146381168,-0.19076420155396487,-0.6014010772933587,0.0,2.182120530672108
0.04493492262492467,-0.3910619589413253,-0.20279222309983205,-0.3743503162849335,1.0,2.319274134475786
0.03711368344609817,-0.19372400825008584,-0.2102792294255308,-0.7235045814444195,0.0,0.0
0.03711368344609817,-0.19372400825008584,-0.2102792294255308,-0.7235045814444195,1.0,0.0
-0.02878070125944736,-0.02843419255383517,0.0076221683504681045,-0.00981413696730643,1.0,4.999999886840171
-0.02934938511052406,0.16657762158160191,0.007425885611121977,-0.3000824651482053,0.0,4.999999942007947
-0.026017832678892027,-0.028649383699112907,0.0014242363081578696,-0.005066841051230953,1.0,4.999999978298362
-0.026590820352874286,0.16645211299323626,0.0013228994871332506,-0.2973000639416811,0.0,4.999999976570831
-0.02326177809300956,-0.0286886714546854,-0.004623101791700371,-0.004200211065494619,1.0,4.999999978635153
-0.02383555152210327,0.16649927553677638,-0.004707106013010264,-0.2983381898190746,0.0,4.999999975982412
-0.020505566011367743,-0.02855526240387915,-0.010673869809391758,-0.007143508304668311,1.0,4.999999976815713
-0.021076671259445325,0.16671812774564326,-0.010816739975485124,-0.3031749659810588,0.0,4.999999975741584
-0.01774230870453246,-0.02824800858438925,-0.0168802392951063,-0.013922929409978356,1.0,4.999999976811142
-0.018307268876220244,0.16711190803258538,-0.017158697883305866,-0.3118836102437887,0.0,4.999999976884784
-0.014965030715568537,-0.02776144116559776,-0.023396370088181642,-0.02466102612204396,1.0,4.999999977469931
-0.01552025953888049,0.16768808502634405,-0.02388959061062252,-0.3246329839964101,1.0,4.9999925717644835
-0.012166497838353607,0.3631419011006379,-0.03038225029055072,-0.6247529227170661,0.0,4.999998447665359
-0.00490365981634085,0.16845698551715435,-0.04287730874489204,-0.3417913288835569,0.0,4.999999970684845
-0.0015345201059977632,-0.026029534429184487,-0.049713135322563176,-0.06293174170921911,0.0,4.999999955070417
-0.0020551107945814533,-0.220404771955076,-0.050971770156747566,0.2136612628133292,0.0,4.999999966317052
-0.006463206233682971,-0.4147623314542647,-0.046698544900480976,0.4898397485007511,1.0,4.999999979861457
-0.014758452862768268,-0.2190137681160696,-0.03690174993046595,0.18281262224546907,0.0,4.99999997103478
-0.019138728225089656,-0.4135887989224687,-0.033245497485556566,0.4636298183071048,1.0,4.999999972035816
-0.027410504203539028,-0.21801319142425665,-0.02397290111941448,0.16065613815099078,1.0,4.999999967187886
-0.031770768032024166,-0.022556386652165968,-0.02075977835639466,-0.13949218413868894,0.0,4.999999965613645
-0.032221895765067475,-0.21737494928806786,-0.023549622039168442,0.14656975514124754,0.0,4.999999967744628
-0.036569394750828835,-0.41215188038031536,-0.02061822693634349,0.4317311913500233,1.0,4.9999999655607015
-0.044812432358435135,-0.2167441439124414,-0.011983603109343023,0.1326205577247293,0.0,4.999999964359123
-0.04914731523668397,-0.4116924064228024,-0.009331191954848436,0.421498859838332,1.0,4.999999961230783
-0.057381163365140014,-0.2164395012891011,-0.0009012147580817981,0.12588892209202535,1.0,4.999999954392922
-0.061709953390922036,-0.021304650868768173,0.001616563683758709,-0.16707819177684852,0.0,4.999999961230783
-0.0621360464082974,-0.21644970459619087,-0.0017250001517782616,0.12611427585416424,1.0,4.999999954392922
-0.06646504050022121,-0.02130308365478667,0.0007972853653050232,-0.1671123698387087,0.0,4.999999961230783
-0.06689110217331695,-0.21643643830994733,-0.00254496203146915,0.12582197098717365,1.0,4.999999954392922
-0.0712198309395159,-0.021278120563329558,-2.852261172567793e-05,-0.16766277565714532,0.0,4.999999961230783
-0.07164539335078249,-0.21639966349747208,-0.0033817781248685844,0.12501115297716794,0.0,4.999999964845556
-0.07597338662073193,-0.41147300376111706,-0.0008815550653252248,0.4166252492946462,1.0,4.999999961781776
-0.08420284669595426,-0.21633857013971086,0.007450949920567699,0.12366453544187613,1.0,4.99999997392239
-0.08852961809874849,-0.0213241534962563,0.00992424062940522,-0.16665841064208176,0.0,4.999999961781804
-0.08895610116867361,-0.21658674744774592,0.006591072416563586,0.12913873561355527,0.0,4.999999969799258
-0.09328783611762853,-0.4118024937938876,0.009173847128834692,0.4238937559597445,0.0,4.99998031804843
-0.10152388599350627,-0.6070531935193193,0.017651722248029585,0.7194545547123994,0.0,4.999780092386891
-0.11366494986389268,-0.8024148766585415,0.03204081334227757,1.0176407638744387,0.0,4.784188083974017
-0.1297132473970635,-0.9979489760845603,0.05239362861976635,1.320209759823176,0.0,4.602572119555395
-0.1496722269187547,-1.1936926214599148,0.07879782381622988,1.6288189996235165,1.0,4.248812837452446
-0.17354607934795302,-0.9995803370671578,0.1113742038087002,1.3616966456547452,0.0,3.2095354559493634
-0.1935376860892961,-1.1959078663402811,0.1386081367217951,1.6870397242977648,0.0,2.722148912986654
-0.21745584341610166,-1.3923342911744827,0.17234893120775038,2.0194739819449388,0.0,2.1291881417001295
-0.2453025292395914,-1.5887742216459042,0.2127384108466492,2.360188491946105,0.0,0.0
-0.2453025292395914,-1.5887742216459042,0.2127384108466492,2.360188491946105,1.0,0.0
-0.02759132325353384,-0.0048967543021152795,0.031544310409848834,-0.04934067634895583,1.0,4.999985413984908
-0.027689258339576143,0.1897590124836844,0.03055749688286971,-0.3319065810266304,1.0,4.999992609437321
-0.02389407808990246,0.3844329841398837,0.0239193652623371,-0.614798708940619,0.0,4.999999761549927
-0.016205418407104787,0.18898512526782207,0.01162339108352472,-0.31467916087129005,0.0,4.999999676233498
-0.012425715901748343,-0.006300454062727334,0.005329807866098919,-0.018353379404110248,1.0,4.999999839901138
-0.012551724983002893,0.18874465770414425,0.004962740278016714,-0.3093499355071598,0.0,4.999999974364726
-0.008776831828920006,-0.006447650214525674,-0.001224258432126482,-0.015106039482026212,1.0,4.999999974964211
-0.00890578483321052,0.18869183697167646,-0.0015263792217670065,-0.3081749827929185,0.0,4.999999975055912
-0.005131948093776989,-0.006408331937548001,-0.007689878877625377,-0.0159738256591469,1.0,4.99999997451052
-0.00526011473252795,0.18882305240746589,-0.008009355390808316,-0.3110730456831668,0.0,4.999999976092614
-0.0014836536843786307,-0.0061838786517608435,-0.014230816304471653,-0.0209267565909152,0.0,4.999999974787704
-0.0016073312574138474,-0.20109888466807024,-0.014649351436289957,0.2672324290798341,1.0,4.99999997488054
-0.005629308950775253,-0.005770957926975906,-0.009304702854693273,-0.03003477832948082,0.0,4.9999999727884825
-0.005744728109314771,-0.20075824678483906,-0.009905398421282888,0.2596979507492249,1.0,4.999999974443568
-0.009759893045011552,-0.005496300489387457,-0.0047114394062983895,-0.036092739449794735,1.0,4.999999975308038
-0.0098698190547993,0.1896928956506042,-0.005433294195294284,-0.33025844216894085,0.0,4.9999999760405265
-0.006075961141787217,-0.005351292567467081,-0.012038463038673102,-0.039293858843954636,0.0,4.999999974738317
-0.0061829869931365605,-0.200298562256212,-0.012824340215552194,0.2495666338096872,0.0,4.999999939282558
-0.010188958238260798,-0.3952350473530749,-0.007833007539358451,0.5381770641260961,1.0,4.999999976971603
-0.018093659185322297,-0.2000038537555727,0.0029305337431634712,0.24303637697164265,0.0,4.999996517932624
-0.02209373626043375,-0.3951675413631329,0.007791261282596324,0.5366422270177522,1.0,4.999989662226366
-0.02999708708769641,-0.20015600086569452,0.01852410582295137,0.2464244023180528,0.0,4.9999887900823135
-0.034000207105010304,-0.3955375516481012,0.023452593869312414,0.5448922227979615,1.0,4.999986779958256
-0.041910958137972326,-0.20075286663673644,0.03435043832527165,0.25968997434975155,1.0,4.999986866701748
